pc_time,esp_time,rssi,channel,csi_len,cs0,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,cs19,cs20,cs21,cs22,cs23,cs24,cs25,cs26,cs27,cs28,cs29,cs30,cs31,cs32,cs33,cs34,cs35,cs36,cs37,cs38,cs39,cs40,cs41,cs42,cs43,cs44,cs45,cs46,cs47,cs48,cs49,cs50,cs51,cs52,cs53,cs54,cs55,cs56,cs57,cs58,cs59,cs60,cs61,cs62,cs63,cs64,cs65,cs66,cs67,cs68,cs69,cs70,cs71,cs72,cs73,cs74,cs75,cs76,cs77,cs78,cs79,cs80,cs81,cs82,cs83,cs84,cs85,cs86,cs87,cs88,cs89,cs90,cs91,cs92,cs93,cs94,cs95,cs96,cs97,cs98,cs99,cs100,cs101,cs102,cs103,cs104,cs105,cs106,cs107,cs108,cs109,cs110,cs111,cs112,cs113,cs114,cs115,cs116,cs117,cs118,cs119,cs120,cs121,cs122,cs123,cs124,cs125,cs126,cs127,cs128,cs129,cs130,cs131,cs132,cs133,cs134,cs135,cs136,cs137,cs138,cs139,cs140,cs141,cs142,cs143,cs144,cs145,cs146,cs147,cs148,cs149,cs150,cs151,cs152,cs153,cs154,cs155,cs156,cs157,cs158,cs159,cs160,cs161,cs162,cs163,cs164,cs165,cs166,cs167,cs168,cs169,cs170,cs171,cs172,cs173,cs174,cs175,cs176,cs177,cs178,cs179,cs180,cs181,cs182,cs183,cs184,cs185,cs186,cs187,cs188,cs189,cs190,cs191,cs192,cs193,cs194,cs195,cs196,cs197,cs198,cs199,cs200,cs201,cs202,cs203,cs204,cs205,cs206,cs207,cs208,cs209,cs210,cs211,cs212,cs213,cs214,cs215,cs216,cs217,cs218,cs219,cs220,cs221,cs222,cs223,cs224,cs225,cs226,cs227,cs228,cs229,cs230,cs231,cs232,cs233,cs234,cs235,cs236,cs237,cs238,cs239,cs240,cs241,cs242,cs243,cs244,cs245,cs246,cs247,cs248,cs249,cs250,cs251,cs252,cs253,cs254,cs255
2026-07-09T11:37:29.075,186125,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,3,-4,3,-4,3,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,5,-3,5,-3,6,-3,6,-3,6,-3,7,-3,7,-2,7,-2,7,-2,7,-2,8,-2,8,-2,8,-2,8,-2,8,-2,9,-2,0,0,8,-2,8,-1,9,-1,8,-1,8,-1,8,-2,9,-2,8,-2,9,-2,8,-2,9,-2,9,-3,9,-3,9,-3,9,-3,9,-3,9,-4,9,-4,9,-4,9,-4,10,-5,10,-5,10,-5,10,-5,10,-5,11,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-72,10,-66,10,-70,9,-66,9,-66,8,-68,6,-63,7,-68,4,-59,6,-64,6,-59,4,-60,5,-60,0,-54,0,-55,-2,-57,-2,-57,-4,-57,-6,-60,-9,-51,-10,-58,-11,-49,-12,-56,-11,-52,-11,-54,-13,-55,-15,-50,-17,-54,-17,-56,-18,-57,-20,-57,-20,-63,-16,-54,-19,-60,-17,-55,-16,-60,-15,-56,-12,-59,-11,-59,-11,-60,-9,-55,-9,-56,-6,-56,-6,-55,-6,-57,-4,-50,-2,-55,-3,-48,1,-49,1,-47,4,-47,6,-45,9,-44,7,-40,10,-40,13,-41,16,-39,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.100,186144,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-4,2,-4,2,-5,2,-5,2,-5,2,-5,2,-5,2,-6,2,-6,2,-6,2,-7,1,-7,1,-7,1,-7,1,-8,1,-8,1,-8,1,-8,1,-9,1,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,0,0,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-10,-1,-9,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,1,-11,1,-11,1,-11,1,-11,2,-11,2,-12,2,-12,2,-12,2,-12,2,-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,56,34,61,35,54,34,57,35,57,28,53,33,59,30,53,33,54,33,47,34,49,37,46,35,45,36,45,33,46,35,43,34,44,36,42,37,39,38,40,38,37,40,38,41,33,44,33,44,31,45,31,45,33,44,37,46,33,45,31,47,32,45,32,48,35,43,31,48,38,45,34,47,35,49,33,47,36,45,36,44,38,38,40,39,39,37,37,32,38,34,42,28,38,28,43,27,38,29,39,28,39,25,36,21,39,18,41,13,40,11,38,8,38,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.129,186165,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,1,4,1,4,1,4,1,5,0,5,0,5,0,5,0,6,0,6,-1,6,0,6,0,7,-1,7,-1,7,-1,7,-1,7,-2,8,-2,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,0,0,-4,8,-3,8,-3,8,-3,8,-3,8,-3,8,-4,8,-3,8,-3,8,-3,9,-2,9,-2,9,-2,9,-2,9,-2,9,-2,10,-2,10,-2,10,-2,10,-2,11,-2,11,-1,11,-1,11,-1,12,-1,12,-1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-12,65,-10,68,-12,66,-10,63,-12,64,-12,62,-12,62,-13,58,-13,62,-12,62,-13,59,-14,56,-14,55,-14,55,-20,53,-18,52,-19,49,-20,49,-21,48,-21,50,-24,46,-25,49,-28,48,-26,48,-26,45,-26,47,-28,48,-33,45,-31,48,-33,45,-32,49,-33,48,-31,49,-34,48,-34,51,-30,52,-30,51,-29,51,-27,53,-26,51,-25,52,-25,50,-23,46,-23,48,-21,49,-17,50,-17,47,-16,47,-14,46,-11,47,-9,46,-8,42,-4,42,-4,42,-2,42,2,39,4,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.158,186190,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-4,3,-4,2,-5,2,-4,2,-5,3,-5,2,-5,2,-6,2,-6,2,-6,2,-6,2,-7,2,-7,2,-8,2,-8,2,-8,1,-8,1,-8,1,-9,1,-9,1,-9,1,-9,1,-9,0,-9,0,-9,1,0,0,-10,0,-10,0,-10,0,-9,0,-10,0,-9,0,-10,1,-9,1,-10,1,-9,1,-10,1,-10,1,-10,2,-10,2,-10,2,-11,2,-10,2,-10,3,-11,3,-11,3,-11,4,-12,3,-11,3,-11,4,-12,4,-12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,71,-10,65,-10,69,-11,66,-8,63,-9,67,-7,61,-8,67,-6,59,-6,63,-6,60,-2,59,-4,61,-2,56,-2,54,0,57,1,56,5,56,7,59,9,52,10,56,10,51,12,55,12,52,12,54,16,54,14,51,15,54,17,53,17,55,19,56,20,62,16,51,18,60,18,56,16,57,15,56,13,57,12,56,12,59,9,53,9,54,6,55,6,55,5,57,4,50,3,53,2,47,0,49,-1,47,-5,47,-4,45,-9,46,-9,39,-10,40,-13,42,-17,37,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.186,186212,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,4,1,4,2,4,2,4,2,4,3,4,3,5,3,5,3,5,3,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,6,5,6,5,6,5,6,5,7,5,7,5,7,0,0,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,5,7,6,7,6,7,6,7,6,7,6,7,7,6,7,7,7,7,7,7,8,7,8,7,8,7,8,7,9,7,9,7,9,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,-61,32,-65,28,-61,32,-61,31,-63,29,-60,28,-63,26,-58,27,-59,24,-56,24,-58,24,-57,22,-57,18,-57,18,-55,17,-55,14,-57,11,-55,13,-55,13,-56,11,-54,10,-57,6,-54,6,-57,5,-56,3,-58,3,-57,0,-58,1,-57,1,-59,-1,-59,3,-60,1,-62,4,-58,3,-61,4,-58,5,-61,6,-60,9,-60,9,-59,11,-59,13,-56,9,-54,12,-56,15,-52,16,-51,16,-47,18,-49,18,-45,19,-44,22,-44,21,-42,22,-39,24,-38,25,-36,26,-33,28,-28,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.216,186235,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-5,-4,-5,-4,-5,-3,-6,-4,-6,-4,-6,-4,-7,-4,-7,-3,-7,-3,-7,-3,-8,-3,-8,-3,-8,-3,-8,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,0,0,-3,-9,-3,-9,-2,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-4,-10,-4,-9,-4,-9,-4,-9,-4,-9,-4,-10,-5,-9,-5,-10,-5,-10,-5,-10,-6,-10,-6,-10,-6,-10,-6,-10,-6,-11,-6,-11,-6,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,16,-66,17,-67,16,-66,15,-67,14,-64,17,-63,21,-63,20,-59,20,-60,18,-60,15,-60,14,-58,17,-55,19,-54,21,-55,22,-53,23,-52,27,-50,28,-48,27,-48,29,-44,30,-47,34,-46,31,-48,27,-46,31,-43,31,-44,37,-45,34,-46,35,-46,40,-48,36,-43,39,-46,40,-45,37,-46,37,-50,36,-52,33,-51,29,-51,31,-50,27,-48,28,-50,28,-49,27,-49,23,-47,23,-45,23,-48,20,-47,15,-46,13,-46,10,-46,7,-44,10,-42,6,-42,7,-42,2,-41,-1,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.249,186254,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,0,4,0,4,0,5,1,4,1,5,1,5,1,5,2,5,2,5,2,5,2,6,3,6,3,6,3,6,4,6,4,6,4,6,4,6,5,6,5,6,5,6,5,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,8,6,8,5,8,6,8,6,8,6,9,6,9,6,9,6,10,6,10,6,10,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-66,23,-66,20,-66,23,-65,23,-66,23,-60,23,-66,20,-60,20,-60,17,-60,15,-60,14,-59,13,-58,11,-59,15,-56,11,-56,11,-58,9,-56,6,-55,6,-55,5,-56,4,-55,0,-56,-3,-56,-3,-56,-5,-56,-4,-57,-1,-59,-5,-57,-3,-59,-3,-59,-3,-59,-5,-61,-3,-60,1,-61,-2,-59,-2,-63,-3,-62,-2,-60,1,-58,3,-59,9,-57,7,-57,9,-56,10,-53,11,-53,12,-50,14,-50,13,-47,14,-47,12,-47,15,-44,16,-40,18,-40,23,-37,23,-33,27,-32,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.283,186277,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,1,4,1,4,1,4,1,4,2,4,2,5,2,5,3,5,3,5,3,5,4,6,3,5,4,6,4,5,4,6,5,6,5,6,6,5,6,6,6,5,6,6,6,5,6,6,6,0,0,5,6,5,7,5,7,5,7,6,6,5,7,6,7,6,6,6,6,6,6,7,6,7,6,7,6,7,6,7,6,7,6,8,6,8,6,8,6,8,6,8,6,9,6,9,7,10,6,9,6,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-64,25,-68,21,-62,25,-64,23,-66,23,-59,22,-66,20,-58,20,-63,16,-56,19,-59,16,-58,14,-59,12,-60,14,-56,10,-57,8,-58,8,-56,6,-55,5,-58,4,-52,5,-56,1,-53,-1,-56,0,-56,-2,-56,-3,-58,-3,-59,-6,-57,-5,-59,-5,-59,-3,-58,-5,-62,-3,-56,-3,-63,-3,-57,-1,-61,-1,-61,0,-59,2,-58,5,-59,7,-57,6,-56,7,-56,7,-52,11,-54,11,-47,14,-51,13,-46,15,-45,16,-45,17,-43,18,-42,20,-41,23,-38,22,-34,23,-31,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.322,186301,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-2,-5,-2,-5,-1,-5,-1,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-6,0,-7,0,-7,0,-7,0,-8,0,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-9,2,-9,2,-9,2,-9,2,-9,0,0,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-10,2,-10,2,-10,2,-10,1,-10,1,-11,1,-10,1,-11,1,-11,1,-11,0,-11,0,-11,0,-12,0,-12,0,-12,0,-12,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-20,-65,-20,-67,-21,-67,-22,-63,-19,-66,-17,-62,-15,-64,-14,-61,-14,-62,-16,-62,-17,-59,-17,-59,-14,-55,-11,-59,-9,-58,-10,-56,-7,-55,-2,-55,-4,-54,-1,-58,1,-54,3,-57,4,-54,2,-55,1,-55,3,-55,4,-57,8,-57,7,-60,8,-60,10,-60,8,-57,11,-59,10,-60,8,-60,7,-61,4,-59,1,-60,0,-60,0,-58,-1,-57,-1,-55,-2,-55,-2,-55,-3,-52,-5,-53,-8,-50,-7,-50,-10,-48,-13,-45,-15,-44,-18,-41,-16,-39,-18,-37,-17,-38,-21,-34,-22,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.362,186329,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-3,-4,-3,-4,-3,-4,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-3,-6,-2,-6,-2,-7,-2,-7,-3,-7,-2,-7,-2,-7,-2,-8,-2,-8,-2,-8,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,0,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-10,-1,-9,-1,-10,-1,-10,-2,-10,-2,-10,-2,-10,-2,-10,-3,-10,-3,-11,-3,-11,-3,-10,-3,-11,-3,-11,-4,-11,-4,-11,-4,-12,-3,-12,-4,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,28,-64,31,-63,29,-63,30,-64,27,-58,27,-61,30,-55,26,-59,30,-56,26,-57,28,-53,29,-51,29,-55,31,-52,30,-51,28,-47,31,-44,30,-42,31,-46,36,-42,34,-45,37,-39,37,-40,39,-38,37,-38,39,-43,42,-41,41,-40,39,-42,39,-41,41,-39,40,-42,45,-38,41,-43,47,-41,40,-43,41,-45,42,-45,39,-44,36,-49,37,-47,34,-45,29,-44,30,-42,26,-49,28,-42,25,-46,27,-45,20,-45,20,-45,19,-45,16,-41,13,-44,13,-43,9,-42,4,-39,2,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.413,186352,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-4,-2,-5,-3,-4,-3,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-4,-5,-4,-6,-5,-6,-5,-6,-5,-6,-5,-7,-5,-7,-5,-7,-5,-7,-5,-8,-5,-8,-5,-8,-4,-8,-4,-9,-4,-9,-4,-9,0,0,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-6,-9,-6,-9,-6,-10,-6,-9,-7,-9,-7,-9,-7,-9,-8,-9,-8,-10,-8,-10,-8,-10,-8,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,54,-40,63,-34,54,-38,56,-40,60,-34,49,-34,58,-31,50,-35,56,-29,50,-32,52,-28,51,-28,53,-29,54,-26,50,-24,53,-20,52,-19,50,-18,50,-20,53,-15,47,-18,55,-11,52,-11,53,-10,51,-9,54,-12,59,-10,55,-9,54,-11,56,-10,56,-11,55,-9,61,-10,53,-14,63,-10,52,-13,57,-13,59,-14,58,-15,54,-20,58,-18,53,-18,51,-20,49,-18,44,-21,52,-21,41,-24,49,-24,40,-24,39,-25,41,-24,37,-25,37,-27,35,-30,31,-31,29,-29,25,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.435,186381,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,4,2,4,2,4,2,4,2,5,1,5,1,5,1,5,1,6,1,6,1,6,1,6,1,7,0,7,0,7,0,7,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,9,0,0,-1,9,-1,9,-1,9,-1,8,-1,8,-1,9,-1,9,-1,9,-1,9,0,9,0,9,0,9,0,9,1,9,1,9,1,10,1,10,1,10,2,10,1,10,2,10,2,11,2,11,2,11,2,11,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-1,68,0,69,1,70,2,56,-6,54,-8,55,-10,53,-9,52,-10,51,-9,50,-9,50,-9,50,-9,46,-13,47,-12,47,-13,45,-15,44,-17,42,-18,43,-18,42,-18,42,-19,41,-22,40,-22,40,-22,40,-23,40,-23,40,-26,40,-26,42,-26,52,-26,42,-27,41,-28,42,-27,43,-27,42,-26,43,-25,44,-25,43,-22,44,-21,45,-20,44,-19,42,-18,42,-18,41,-17,41,-14,41,-12,40,-12,40,-10,39,-9,38,-7,37,-4,37,-4,36,-4,35,-1,34,2,32,4,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.474,186406,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,-1,4,-1,5,-1,4,0,5,0,5,0,5,0,5,1,5,1,5,1,6,2,6,2,6,2,6,2,6,2,7,3,7,3,7,3,7,3,7,4,7,4,7,4,7,4,7,4,7,5,0,0,7,5,7,5,7,5,7,4,7,5,7,4,7,4,7,4,8,4,8,4,8,4,8,4,8,4,9,4,9,3,9,4,9,4,10,3,10,3,10,3,10,3,11,3,10,3,11,3,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,1,-72,-1,-69,-2,-69,2,-68,0,-66,0,-70,-3,-64,-4,-67,-3,-60,-6,-64,-7,-61,-8,-59,-6,-61,-3,-59,-7,-58,-8,-58,-10,-55,-13,-54,-15,-55,-17,-53,-17,-54,-20,-53,-23,-52,-23,-50,-25,-51,-25,-54,-23,-55,-22,-53,-24,-55,-22,-54,-25,-52,-28,-56,-27,-53,-27,-58,-24,-55,-28,-57,-28,-55,-24,-56,-22,-54,-19,-57,-16,-57,-14,-56,-14,-52,-12,-51,-14,-53,-13,-50,-9,-53,-8,-50,-8,-48,-7,-47,-5,-47,-4,-45,2,-47,6,-45,9,-41,8,-39,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.565,186429,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,-1,4,-1,4,0,5,0,5,0,5,0,5,0,5,1,5,1,6,1,6,1,6,2,6,2,6,2,6,2,7,3,7,3,7,3,7,4,7,4,7,4,7,4,7,4,7,4,7,4,0,0,7,5,7,5,7,5,7,4,7,5,7,4,7,5,8,4,8,4,8,4,8,4,8,4,8,4,8,3,9,4,9,3,9,4,9,3,10,3,10,3,10,3,10,3,11,3,11,3,11,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-64,34,-61,33,-62,35,-59,33,-58,30,-59,30,-61,29,-58,27,-58,27,-56,29,-54,28,-53,26,-54,20,-53,18,-55,17,-55,17,-56,14,-57,15,-55,11,-54,10,-55,10,-54,7,-55,8,-56,12,-54,9,-57,6,-56,3,-59,3,-58,3,-58,1,-59,4,-61,2,-60,3,-59,4,-60,7,-61,10,-61,12,-60,13,-59,12,-57,14,-55,10,-56,12,-56,10,-54,16,-53,14,-52,15,-49,19,-49,19,-46,21,-44,24,-41,24,-40,26,-39,25,-36,24,-36,24,-33,28,-30,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.683,186453,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,4,2,4,2,4,2,4,1,5,1,5,2,5,1,6,1,6,1,6,1,6,1,6,1,7,1,7,1,7,0,7,0,8,0,8,0,8,0,8,0,8,0,8,-1,8,0,0,-1,8,-1,9,-1,9,-1,8,0,8,0,8,-1,9,0,9,0,9,0,9,0,9,1,9,1,9,1,9,1,9,1,9,2,10,2,10,2,10,2,10,2,10,2,10,2,10,3,11,3,11,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,64,10,69,11,66,14,65,10,66,9,62,7,65,7,61,6,63,6,61,9,59,11,60,6,56,2,58,1,59,-2,55,-2,55,-8,56,-4,52,-6,57,-8,53,-10,55,-13,53,-10,53,-7,54,-11,53,-13,54,-18,53,-16,57,-15,56,-20,59,-16,53,-18,58,-18,56,-17,59,-15,58,-13,58,-7,58,-9,58,-7,56,-6,58,-8,54,-8,54,-7,53,-4,50,-3,54,-1,48,-1,51,2,47,5,47,8,45,10,44,9,41,10,41,11,40,11,35,18,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.782,186480,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4,2,4,2,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,5,4,5,4,6,4,6,3,6,4,6,4,7,3,7,3,7,3,7,3,7,3,8,3,8,3,8,0,0,3,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,3,8,4,8,4,8,4,8,4,8,5,8,5,8,5,8,5,9,5,9,5,9,5,9,6,9,6,9,6,9,7,9,7,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-47,52,-49,51,-47,52,-45,52,-47,50,-43,49,-48,46,-45,45,-46,44,-43,46,-44,44,-44,41,-44,38,-45,39,-42,37,-46,36,-46,31,-46,33,-44,31,-47,28,-46,29,-47,25,-51,26,-50,26,-49,24,-51,26,-51,25,-54,22,-52,24,-55,25,-53,27,-52,23,-57,23,-53,29,-56,26,-54,29,-52,31,-54,31,-52,31,-49,33,-49,31,-49,31,-47,32,-45,33,-42,34,-44,32,-39,37,-39,35,-35,36,-34,37,-31,38,-28,37,-28,36,-25,38,-23,38,-19,38,-17,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.870,186500,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-2,4,-2,4,-2,4,-3,4,-3,4,-3,4,-3,5,-4,4,-4,5,-4,5,-4,5,-4,5,-5,5,-5,5,-6,5,-6,5,-6,5,-6,5,-6,5,-7,5,-7,5,-7,5,-7,5,-8,5,-8,5,0,0,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-7,5,-8,6,-8,6,-8,6,-7,6,-8,7,-8,7,-7,6,-8,7,-7,7,-8,8,-8,8,-8,8,-8,9,-8,8,-7,8,-8,9,-8,9,-8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,70,18,61,23,68,19,64,22,58,22,67,18,55,23,65,18,53,23,60,20,53,25,56,24,56,24,46,25,48,28,49,26,47,31,49,32,52,27,42,34,51,28,39,36,45,32,41,34,43,35,44,34,38,37,40,39,40,40,40,44,43,47,48,32,40,43,50,36,39,39,46,36,43,35,49,36,45,34,51,30,43,29,46,29,47,30,48,30,52,20,41,24,52,19,39,20,46,17,42,15,44,15,42,10,45,10,37,6,39,4,42,0,42,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:29.957,186522,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,1,4,0,5,0,5,0,5,0,5,0,5,-1,6,-1,6,-1,6,-1,6,-1,6,-1,7,-2,7,-2,7,-2,7,-2,8,-3,8,-3,8,-3,8,-3,8,-4,8,-4,8,-4,8,0,0,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-3,9,-3,9,-3,9,-3,9,-3,9,-3,10,-3,10,-3,10,-3,10,-2,10,-2,10,-2,11,-2,11,-2,11,-2,11,-2,12,-2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-5,70,-7,66,-6,68,-3,69,-5,65,-5,67,-7,60,-6,63,-6,60,-8,63,-8,60,-8,59,-10,57,-11,56,-12,56,-15,54,-15,53,-16,50,-15,54,-17,50,-18,54,-19,49,-22,50,-23,48,-22,48,-24,51,-26,52,-27,49,-27,53,-28,52,-28,52,-26,53,-29,50,-26,56,-25,52,-25,55,-24,54,-25,55,-22,54,-19,56,-21,55,-18,52,-18,49,-15,50,-11,54,-12,50,-8,50,-8,46,-6,47,-4,47,-3,46,-1,43,0,42,3,42,4,41,7,36,10,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:30.088,186539,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-2,-5,-2,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-6,0,-6,-1,-7,0,-7,0,-7,0,-7,0,-8,0,-7,1,-8,1,-8,1,-8,1,-8,1,-9,2,-8,2,-9,2,-9,2,-9,2,-9,3,-9,0,0,3,-8,3,-9,3,-9,3,-9,2,-9,2,-9,3,-9,2,-9,2,-9,2,-10,2,-10,1,-9,2,-10,1,-10,1,-10,1,-10,1,-11,1,-11,1,-11,1,-11,1,-12,1,-11,1,-12,0,-12,0,-12,1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,3,-71,3,-66,5,-70,1,-71,3,-66,2,-68,6,-62,4,-62,5,-61,6,-62,4,-63,5,-60,7,-57,10,-58,9,-57,13,-55,13,-54,15,-53,15,-54,16,-52,16,-54,19,-49,22,-52,21,-51,20,-51,22,-53,24,-52,25,-50,25,-54,26,-54,28,-53,25,-54,26,-51,26,-58,24,-52,23,-56,21,-55,21,-55,20,-55,19,-55,17,-55,18,-51,16,-54,14,-51,11,-54,10,-49,7,-51,7,-48,7,-49,2,-49,2,-47,-2,-45,-2,-43,-4,-43,-4,-41,-9,-40,-11,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:37:30.152,186564,-43,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-7,-3,-7,-3,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-8,-6,-8,-6,-8,-7,-8,-7,-8,-8,-8,-8,-8,-9,-8,-9,-8,-10,-8,-10,-8,-10,-8,-11,-8,-11,-8,-11,-8,-12,-8,-12,-7,-12,-7,-13,-7,-13,0,0,-8,-13,-7,-13,-7,-13,-7,-13,-7,-13,-7,-13,-8,-13,-8,-13,-8,-13,-9,-13,-8,-13,-9,-13,-9,-13,-10,-13,-10,-13,-10,-13,-11,-13,-11,-13,-11,-13,-12,-13,-12,-13,-13,-14,-13,-14,-13,-15,-13,-15,-14,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-2,-23,-2,-25,-5,-25,-7,-27,-9,-27,-11,-27,-12,-27,-14,-28,-15,-27,-17,-29,-17,-29,-20,-30,-22,-30,-24,-31,-25,-31,-26,-32,-26,-32,-31,-33,-31,-34,-33,-33,-34,-33,-35,-31,-36,-32,-36,-31,-39,-31,-41,-31,-42,-31,-42,0,0,-30,-43,-31,-43,-29,-42,-31,-43,-31,-42,-32,-43,-33,-42,-34,-42,-35,-41,-34,-44,-34,-44,-35,-43,-35,-42,-37,-41,-42,-42,-42,-42,-42,-44,-45,-41,-45,-42,-47,-41,-48,-42,-50,-41,-51,-44,-51,-47,-52,-46,-51,-46,-55,-46,-54,-47,0,0,0,0,0,0
