pc_time,esp_time,rssi,channel,csi_len,cs0,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,cs19,cs20,cs21,cs22,cs23,cs24,cs25,cs26,cs27,cs28,cs29,cs30,cs31,cs32,cs33,cs34,cs35,cs36,cs37,cs38,cs39,cs40,cs41,cs42,cs43,cs44,cs45,cs46,cs47,cs48,cs49,cs50,cs51,cs52,cs53,cs54,cs55,cs56,cs57,cs58,cs59,cs60,cs61,cs62,cs63,cs64,cs65,cs66,cs67,cs68,cs69,cs70,cs71,cs72,cs73,cs74,cs75,cs76,cs77,cs78,cs79,cs80,cs81,cs82,cs83,cs84,cs85,cs86,cs87,cs88,cs89,cs90,cs91,cs92,cs93,cs94,cs95,cs96,cs97,cs98,cs99,cs100,cs101,cs102,cs103,cs104,cs105,cs106,cs107,cs108,cs109,cs110,cs111,cs112,cs113,cs114,cs115,cs116,cs117,cs118,cs119,cs120,cs121,cs122,cs123,cs124,cs125,cs126,cs127,cs128,cs129,cs130,cs131,cs132,cs133,cs134,cs135,cs136,cs137,cs138,cs139,cs140,cs141,cs142,cs143,cs144,cs145,cs146,cs147,cs148,cs149,cs150,cs151,cs152,cs153,cs154,cs155,cs156,cs157,cs158,cs159,cs160,cs161,cs162,cs163,cs164,cs165,cs166,cs167,cs168,cs169,cs170,cs171,cs172,cs173,cs174,cs175,cs176,cs177,cs178,cs179,cs180,cs181,cs182,cs183,cs184,cs185,cs186,cs187,cs188,cs189,cs190,cs191,cs192,cs193,cs194,cs195,cs196,cs197,cs198,cs199,cs200,cs201,cs202,cs203,cs204,cs205,cs206,cs207,cs208,cs209,cs210,cs211,cs212,cs213,cs214,cs215,cs216,cs217,cs218,cs219,cs220,cs221,cs222,cs223,cs224,cs225,cs226,cs227,cs228,cs229,cs230,cs231,cs232,cs233,cs234,cs235,cs236,cs237,cs238,cs239,cs240,cs241,cs242,cs243,cs244,cs245,cs246,cs247,cs248,cs249,cs250,cs251,cs252,cs253,cs254,cs255
2026-07-09T11:50:12.441,944163,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-4,0,-5,0,-5,0,-5,-1,-5,-1,-5,-1,-5,-1,-5,-2,-6,-2,-6,-2,-6,-2,-6,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,-3,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,-7,-5,0,0,-7,-5,-7,-5,-8,-6,-7,-5,-8,-5,-7,-5,-7,-6,-7,-6,-7,-5,-8,-5,-8,-5,-8,-5,-9,-5,-9,-5,-9,-4,-9,-5,-9,-5,-10,-5,-10,-5,-10,-5,-10,-5,-11,-5,-11,-5,-11,-4,-11,-4,-12,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,63,-15,61,-16,69,-17,60,-15,57,-18,61,-15,58,-15,62,-13,57,-13,59,-14,58,-13,57,-10,54,-10,55,-8,56,-8,57,-4,56,-3,54,-4,55,-2,51,-1,58,1,51,3,59,5,58,1,56,3,56,3,57,5,61,4,62,5,63,5,60,3,63,3,61,2,68,0,63,0,67,-3,65,-5,66,-6,65,-8,61,-12,61,-12,64,-14,61,-13,56,-18,58,-18,53,-20,57,-20,51,-24,53,-24,48,-26,45,-27,43,-29,39,-29,40,-31,37,-36,32,-36,29,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.462,944184,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,4,-1,3,-2,4,-2,4,-2,4,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,5,-4,5,-4,5,-5,5,-5,5,-5,5,-6,6,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-7,5,0,0,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,6,-7,7,-6,6,-6,7,-7,7,-6,7,-7,7,-7,7,-7,8,-7,8,-7,8,-7,8,-7,8,-7,8,-7,9,-7,10,-7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,37,51,37,57,37,52,37,51,33,54,35,49,34,53,35,48,31,53,33,48,32,50,29,49,28,47,26,50,26,50,24,51,23,50,21,53,22,50,18,56,18,49,16,55,17,53,16,54,15,54,13,57,14,61,14,59,13,62,14,59,15,63,17,57,16,64,19,60,18,63,23,59,24,59,26,59,27,58,27,54,29,55,30,54,32,50,32,51,34,46,33,48,36,41,34,41,37,39,38,35,39,34,40,29,39,25,38,25,40,21,41,18,42,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.486,944207,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,-4,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,0,-6,0,-6,0,-6,0,-6,0,-7,0,-7,0,-7,0,-7,1,-7,1,-7,1,-8,2,-8,2,-8,2,-8,2,-8,3,-8,3,-8,3,-8,3,-8,0,0,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,3,-9,2,-9,2,-9,2,-9,2,-9,2,-10,2,-10,2,-10,2,-10,2,-11,2,-11,2,-11,2,-11,2,-11,1,-12,2,-12,2,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-10,-64,-10,-68,-11,-64,-10,-63,-8,-62,-8,-62,-9,-63,-8,-60,-8,-63,-8,-61,-8,-59,-6,-57,-4,-57,-4,-59,-1,-58,-1,-55,1,-52,1,-53,2,-57,4,-58,5,-56,7,-58,8,-57,10,-56,9,-55,11,-60,11,-61,13,-61,13,-63,13,-62,12,-63,11,-64,11,-64,11,-66,10,-68,6,-67,4,-67,3,-66,-1,-64,-1,-66,-3,-65,-4,-61,-6,-58,-7,-58,-10,-60,-11,-59,-12,-55,-13,-56,-17,-52,-20,-52,-20,-49,-24,-45,-23,-42,-25,-42,-27,-37,-30,-35,-31,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.512,944233,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-4,-3,-4,-3,-4,-3,-4,-2,-5,-2,-5,-2,-5,-2,-5,-2,-5,-2,-6,-2,-6,-2,-6,-2,-7,-2,-7,-2,-7,-2,-7,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,0,-9,-1,-9,0,-9,0,-9,0,0,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,0,-9,-1,-10,-1,-9,-1,-10,-1,-10,-1,-10,-1,-10,-2,-10,-2,-11,-2,-11,-2,-11,-2,-11,-2,-11,-3,-11,-3,-12,-2,-12,-3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,9,-65,9,-66,8,-65,4,-65,8,-62,9,-63,10,-61,9,-59,9,-60,11,-60,7,-59,9,-59,10,-57,13,-56,14,-54,16,-53,17,-52,20,-54,19,-52,19,-54,19,-52,20,-52,26,-51,22,-53,24,-53,26,-52,26,-53,27,-53,29,-57,30,-57,31,-62,28,-57,27,-60,27,-62,26,-60,24,-63,21,-64,21,-63,18,-65,15,-63,15,-62,13,-61,14,-61,10,-60,7,-61,6,-59,2,-57,0,-57,-2,-55,-5,-55,-7,-52,-10,-50,-11,-47,-12,-45,-15,-45,-19,-42,-22,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.532,944254,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,3,-2,4,-2,3,-2,4,-2,4,-2,4,-3,4,-3,4,-3,4,-3,5,-4,5,-4,5,-4,5,-4,5,-5,5,-5,5,-6,5,-5,5,-6,5,-6,5,-6,5,-7,5,-7,5,-7,5,-7,5,0,0,-7,4,-7,5,-7,4,-7,5,-7,4,-7,4,-7,4,-7,5,-7,5,-7,5,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,7,-7,7,-8,7,-7,7,-8,7,-8,8,-8,8,-8,8,-8,9,-8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,40,51,41,51,40,48,42,50,39,48,39,50,38,46,37,47,35,48,34,47,35,47,35,47,33,46,32,47,30,47,30,48,28,47,25,47,25,51,23,50,23,50,24,52,20,51,21,51,22,53,21,56,19,58,22,56,20,59,23,59,20,59,24,61,23,58,24,61,28,58,27,58,31,58,33,54,35,55,35,54,37,52,38,48,37,47,37,43,39,44,40,39,40,38,42,37,42,34,42,30,44,27,45,24,43,21,45,19,43,15,44,11,44,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.555,944278,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,3,-2,3,-2,4,-2,3,-1,4,-2,4,-2,4,-1,4,-2,5,-1,5,-1,5,-1,5,0,5,0,6,0,6,0,6,0,6,0,7,1,7,0,7,1,7,1,7,1,7,2,7,2,7,2,0,0,8,2,7,2,8,2,7,1,8,2,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,9,1,8,0,9,0,9,0,10,0,9,-1,10,-1,10,-1,10,-1,10,0,11,0,11,0,11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-65,-10,-70,-11,-64,-13,-65,-8,-69,-10,-59,-10,-69,-10,-59,-12,-65,-10,-56,-14,-60,-17,-57,-15,-56,-17,-60,-14,-55,-15,-57,-17,-57,-18,-56,-21,-51,-22,-55,-23,-51,-26,-54,-26,-50,-30,-50,-31,-50,-32,-51,-33,-56,-29,-56,-31,-55,-30,-57,-31,-56,-30,-54,-33,-61,-30,-57,-32,-66,-26,-59,-30,-63,-31,-63,-27,-63,-25,-62,-22,-66,-17,-64,-13,-62,-9,-63,-10,-57,-10,-64,-6,-56,-5,-62,-3,-54,-3,-56,-1,-55,1,-53,3,-52,8,-53,14,-49,15,-47,18,-42,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.579,944303,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-1,-4,-1,-4,-1,-5,0,-5,0,-5,0,-5,0,-6,0,-6,0,-6,0,-6,1,-6,1,-6,1,-7,1,-7,1,-7,2,-7,2,-7,2,-8,3,-7,3,-7,3,-7,3,-7,3,-8,3,-7,4,-8,0,0,4,-7,4,-7,4,-8,4,-7,4,-8,4,-7,4,-7,4,-8,4,-8,3,-8,3,-8,3,-8,3,-9,3,-9,3,-9,3,-9,3,-9,3,-10,3,-10,3,-10,3,-10,3,-11,3,-11,3,-11,3,-11,3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,-30,-53,-26,-64,-29,-57,-28,-54,-24,-64,-30,-53,-24,-61,-27,-52,-22,-60,-26,-55,-23,-56,-20,-54,-20,-51,-17,-54,-16,-55,-16,-52,-14,-53,-13,-58,-13,-51,-12,-62,-9,-51,-8,-61,-8,-55,-5,-57,-5,-57,-5,-55,-5,-61,-4,-61,-3,-64,-2,-64,-3,-68,-4,-59,-7,-73,-9,-61,-8,-69,-12,-67,-11,-65,-13,-65,-14,-65,-17,-60,-16,-61,-20,-61,-21,-57,-20,-60,-25,-49,-23,-58,-29,-47,-26,-52,-31,-48,-29,-44,-32,-44,-33,-38,-34,-35,-33,-34,-35,-32,-37,-28,-40,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.603,944324,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-4,-3,-4,-3,-4,-3,-4,-3,-5,-2,-5,-3,-5,-3,-5,-3,-6,-3,-6,-3,-6,-3,-6,-3,-7,-2,-7,-2,-7,-2,-7,-2,-8,-2,-8,-2,-8,-2,-8,-1,-8,-1,-9,-1,-8,-1,-8,0,0,-1,-9,-1,-9,-1,-9,-1,-8,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-5,-11,-4,-11,-4,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,32,-57,29,-60,33,-58,29,-54,27,-56,32,-52,29,-58,33,-50,29,-55,31,-52,32,-51,31,-48,31,-46,31,-48,34,-47,34,-44,33,-41,34,-41,38,-41,37,-44,41,-39,37,-42,44,-38,44,-37,41,-38,45,-38,44,-40,47,-39,47,-41,47,-40,48,-45,50,-41,48,-45,52,-45,47,-49,48,-48,47,-49,46,-51,44,-49,40,-53,38,-53,36,-52,35,-49,31,-53,32,-51,28,-55,30,-49,24,-54,22,-53,20,-51,17,-52,13,-50,13,-48,8,-49,5,-48,0,-46,-2,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.625,944341,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,-1,4,-1,4,-1,4,-1,4,-1,5,-1,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-3,6,-3,6,-3,6,-3,6,-4,6,-4,7,-4,7,-5,7,-5,6,-5,6,-5,6,0,0,-5,7,-5,7,-5,6,-5,7,-5,7,-5,7,-5,7,-4,7,-4,7,-5,7,-5,7,-5,7,-4,7,-4,8,-4,9,-4,8,-4,9,-4,9,-3,9,-3,10,-3,10,-3,10,-4,10,-4,10,-4,10,-4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-6,68,-4,63,-6,64,-8,66,-5,61,-7,65,-7,59,-6,64,-8,57,-8,60,-10,58,-11,56,-12,59,-11,56,-11,56,-11,53,-12,50,-14,49,-16,56,-20,50,-21,52,-23,51,-20,51,-27,49,-26,50,-27,56,-26,56,-27,55,-26,58,-27,57,-26,53,-27,61,-31,55,-27,64,-30,59,-25,61,-26,62,-24,62,-22,61,-20,68,-17,63,-15,61,-8,56,-8,55,-9,63,-7,56,-6,60,-5,54,1,55,0,54,1,52,5,49,7,50,11,46,14,42,16,41,18,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.645,944365,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-2,3,-2,3,-3,3,-3,3,-3,3,-4,4,-4,3,-4,4,-4,3,-5,4,-5,4,-5,4,-5,4,-6,4,-6,4,-6,4,-7,4,-7,4,-7,3,-7,3,-8,3,-8,3,-8,3,-8,3,-8,3,0,0,-8,3,-8,3,-8,3,-9,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,4,-8,4,-8,4,-8,4,-8,4,-8,5,-9,5,-9,5,-9,5,-9,6,-9,6,-9,6,-9,6,-9,6,-10,7,-10,7,-10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,45,46,45,43,43,46,46,45,41,43,44,45,41,41,42,43,42,38,44,39,44,38,42,36,44,33,43,33,46,31,45,32,45,30,44,29,47,27,45,29,46,28,49,23,49,26,49,24,51,26,54,23,54,25,54,22,57,24,57,23,56,27,57,29,54,31,58,33,54,31,53,34,56,35,53,35,51,38,52,39,49,39,45,38,44,40,40,41,39,43,35,43,34,44,31,42,31,45,29,44,26,44,21,44,20,44,17,45,13,43,8,44,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.673,944382,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,-3,3,-3,3,-3,3,-2,3,-3,4,-2,4,-2,4,-3,5,-2,5,-2,5,-3,5,-2,6,-2,6,-2,6,-2,7,-2,7,-2,7,-1,7,-1,7,-1,7,-1,8,-1,8,-1,8,0,8,0,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,8,-1,9,-1,9,-1,9,-1,9,-2,9,-2,10,-2,10,-2,10,-2,10,-2,11,-2,11,-3,11,-3,11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-67,2,-66,3,-68,4,-66,2,-65,0,-62,2,-63,1,-63,0,-61,-1,-59,1,-61,0,-58,-1,-59,-4,-57,-5,-56,-8,-56,-7,-57,-10,-56,-9,-55,-13,-54,-12,-56,-13,-53,-17,-55,-15,-55,-15,-56,-17,-57,-17,-55,-19,-60,-21,-57,-20,-60,-23,-60,-19,-62,-18,-61,-19,-64,-17,-64,-14,-65,-13,-66,-10,-66,-9,-64,-8,-67,-6,-64,-5,-62,-2,-62,-2,-62,2,-62,2,-59,6,-59,6,-56,8,-55,11,-54,12,-52,15,-50,16,-48,18,-44,20,-44,22,-43,25,-38,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.693,944405,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,3,2,3,2,3,1,3,1,4,1,4,2,4,1,5,1,5,1,5,1,5,1,6,1,6,1,6,0,6,0,7,0,7,0,7,0,7,0,7,0,7,-1,7,-1,7,0,0,-1,8,-1,7,-1,8,-1,7,-1,7,-1,8,-1,8,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,8,0,8,0,9,0,9,0,9,0,9,1,9,1,10,1,10,1,10,1,10,1,10,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,11,61,9,67,9,64,11,62,9,65,11,59,9,63,11,56,8,61,6,59,7,59,6,58,7,54,1,54,5,56,2,55,0,57,-1,58,-3,53,-3,59,-3,53,-4,57,-10,55,-10,56,-8,57,-10,55,-11,58,-9,59,-12,64,-10,64,-11,68,-10,60,-9,69,-6,63,-5,64,-6,65,-4,66,-2,65,0,67,4,62,5,61,9,63,8,61,13,64,13,52,15,57,18,51,17,53,18,51,20,49,23,48,24,46,27,38,25,38,29,36,33,33,35,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.715,944434,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,3,2,3,1,4,1,4,1,4,1,5,1,5,1,5,1,5,1,6,1,6,1,6,0,6,0,7,0,7,0,7,-1,7,-1,7,-1,8,-1,8,-1,8,-1,8,-1,8,0,0,-2,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,0,9,0,8,0,8,0,8,0,9,1,9,1,9,1,10,1,10,1,10,1,10,1,10,1,10,2,11,2,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-28,60,-28,60,-28,60,-27,56,-28,56,-27,55,-30,54,-28,52,-29,54,-26,53,-28,51,-28,49,-28,49,-29,48,-30,48,-33,45,-33,41,-32,41,-33,43,-37,41,-38,40,-39,41,-40,40,-40,40,-40,39,-42,42,-45,42,-47,40,-44,41,-46,41,-47,44,-47,43,-48,43,-47,47,-50,49,-46,49,-43,50,-42,53,-41,52,-38,56,-37,53,-38,50,-33,49,-32,49,-28,55,-29,52,-27,53,-25,52,-20,52,-17,51,-15,51,-11,48,-10,49,-6,49,-5,47,0,44,2,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.746,944457,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,2,-3,2,-3,2,-3,3,-3,3,-3,3,-4,3,-4,3,-4,4,-3,4,-3,5,-3,5,-3,5,-3,5,-3,6,-3,6,-3,6,-3,6,-3,7,-3,7,-3,7,-3,7,-2,7,-2,7,-2,7,-2,0,0,8,-2,8,-2,7,-2,8,-2,8,-2,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-3,8,-4,8,-4,9,-4,9,-5,8,-5,8,-5,9,-6,9,-6,10,-5,10,-5,10,-5,10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,-36,-58,-42,-51,-36,-54,-37,-56,-40,-47,-33,-55,-40,-45,-34,-55,-38,-45,-31,-53,-32,-53,-28,-51,-27,-52,-32,-49,-31,-49,-30,-48,-29,-49,-26,-46,-22,-56,-22,-48,-18,-55,-20,-50,-17,-56,-16,-55,-14,-56,-15,-61,-18,-58,-20,-56,-18,-60,-19,-59,-20,-57,-17,-66,-19,-55,-17,-68,-23,-58,-23,-62,-26,-64,-23,-60,-28,-58,-25,-61,-34,-55,-34,-51,-36,-49,-36,-42,-32,-52,-37,-43,-32,-47,-40,-38,-38,-40,-38,-41,-39,-34,-40,-31,-40,-30,-45,-23,-45,-19,-44,-16,-41,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.772,944480,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-4,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-6,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-3,-7,-3,-8,-3,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,0,0,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-11,-4,-11,-4,-12,-4,-12,-3,-12,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,61,-23,63,-22,61,-23,60,-23,59,-22,57,-21,59,-21,57,-20,59,-17,55,-18,56,-15,55,-15,55,-13,54,-14,51,-10,55,-10,54,-8,55,-7,55,-5,53,-5,55,-6,54,0,55,0,56,0,57,3,59,3,59,1,60,3,61,3,63,3,64,2,62,-1,66,0,65,-3,68,-3,64,-6,65,-6,64,-7,64,-9,62,-12,63,-15,60,-14,61,-17,59,-19,56,-20,56,-22,53,-25,52,-22,48,-25,46,-26,48,-27,43,-30,41,-30,39,-33,36,-33,35,-35,29,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.794,944503,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,3,2,3,3,3,3,2,3,2,3,2,3,2,4,3,4,2,4,2,5,3,5,3,5,3,6,2,6,2,6,2,6,2,7,2,7,2,7,2,7,2,7,2,7,1,8,1,8,0,0,1,8,1,8,1,8,1,8,1,8,1,8,1,8,2,8,1,8,2,8,2,8,2,8,3,8,3,8,3,8,3,8,3,8,3,9,4,9,4,9,4,9,5,9,5,9,5,10,5,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-1,63,-1,65,1,63,-1,63,1,64,-1,60,-4,63,-4,57,-4,59,-2,56,-2,59,-4,57,-5,53,-7,54,-8,55,-8,55,-9,55,-13,55,-16,52,-15,56,-16,52,-17,52,-21,50,-22,52,-21,53,-22,52,-23,53,-24,54,-25,57,-24,58,-29,62,-28,57,-26,61,-27,58,-24,60,-24,60,-21,64,-20,62,-19,64,-16,60,-12,61,-11,61,-10,60,-9,62,-10,56,-5,59,-5,52,-5,53,-1,53,1,52,5,51,8,50,10,46,10,45,12,44,17,43,20,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.817,944533,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,3,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,0,5,0,5,0,5,0,5,0,6,0,6,1,6,1,6,1,7,1,6,2,7,2,7,3,7,3,7,3,7,3,7,3,7,3,7,3,0,0,7,4,7,4,7,4,6,4,7,4,7,4,7,4,7,4,7,4,7,3,8,3,8,3,8,3,9,3,8,3,9,4,8,3,9,3,9,4,9,3,9,3,10,4,10,3,10,3,10,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-51,42,-45,47,-54,46,-43,37,-41,48,-49,39,-41,48,-50,38,-40,43,-47,37,-43,37,-46,38,-43,31,-42,33,-42,31,-47,30,-48,29,-47,32,-53,26,-41,33,-53,25,-40,28,-56,23,-49,24,-54,24,-53,19,-49,23,-55,23,-59,23,-57,25,-59,30,-64,26,-51,35,-64,28,-51,34,-61,33,-56,34,-55,35,-54,40,-53,36,-47,38,-49,40,-49,41,-47,47,-47,39,-34,50,-41,38,-31,46,-35,44,-31,43,-28,45,-27,47,-23,39,-19,44,-16,46,-14,45,-10,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.840,944562,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-4,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-6,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-3,-8,-4,-8,-4,-8,-5,-8,-4,0,0,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-2,-11,-2,-11,-2,-12,-3,-12,-3,-12,-3,-12,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,63,13,68,11,62,12,62,13,62,11,57,14,64,13,58,14,61,11,56,15,57,15,54,16,53,17,57,15,53,15,54,17,52,18,50,20,48,24,51,25,47,27,48,28,48,32,47,31,47,32,47,32,51,33,51,32,50,31,51,33,49,33,50,37,54,34,50,37,58,33,54,32,57,32,56,30,60,28,55,24,64,23,60,18,59,17,55,16,53,17,60,14,53,13,58,8,53,8,53,7,51,3,52,2,50,-6,52,-7,47,-11,44,-13,43,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.861,944585,-46,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,4,2,4,2,4,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,6,2,7,1,7,2,7,1,7,1,7,1,7,1,7,0,0,1,7,1,8,1,7,1,8,1,7,1,7,1,7,1,7,2,7,2,8,2,8,2,8,2,8,2,8,3,8,3,8,3,8,3,8,4,8,4,8,4,9,5,9,4,9,4,9,4,9,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,-57,32,-62,30,-59,31,-59,34,-60,29,-55,34,-61,28,-55,27,-57,27,-52,25,-58,23,-58,23,-54,21,-57,25,-54,23,-56,21,-54,17,-55,13,-53,17,-58,14,-54,13,-59,10,-56,5,-58,4,-59,5,-59,7,-63,7,-62,8,-62,10,-65,10,-64,6,-63,10,-69,9,-63,12,-70,14,-64,10,-68,13,-68,13,-68,18,-63,22,-67,25,-62,25,-59,27,-60,23,-56,31,-56,30,-50,30,-53,31,-47,29,-48,32,-46,32,-45,33,-41,37,-38,38,-32,39,-28,40,-27,0,0,0,0,0,0,0,0,0,0
2026-07-09T11:50:12.884,944603,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,-3,3,-3,3,-3,3,-2,3,-3,4,-2,4,-2,4,-2,4,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-2,7,-1,7,-1,7,-1,7,-1,7,0,7,0,7,0,7,0,8,0,0,0,8,0,8,1,8,1,7,0,8,0,8,1,8,1,8,0,8,0,8,0,8,0,8,-1,8,-1,8,-1,9,-1,9,-1,9,-1,9,-1,9,-1,9,-1,10,-1,10,-1,10,-2,11,-2,11,-2,11,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-65,-3,-68,-5,-64,-2,-65,-5,-68,-4,-61,-3,-65,-5,-58,-4,-63,-6,-58,-7,-59,-9,-59,-9,-57,-11,-58,-10,-56,-11,-54,-13,-57,-12,-54,-14,-53,-17,-53,-15,-52,-16,-54,-20,-52,-23,-53,-22,-52,-22,-55,-26,-54,-24,-58,-25,-56,-25,-57,-25,-58,-25,-57,-23,-63,-20,-59,-22,-64,-19,-60,-20,-64,-20,-63,-18,-65,-14,-63,-13,-65,-9,-63,-8,-62,-4,-63,-3,-59,-1,-61,1,-58,3,-59,4,-53,6,-54,9,-53,10,-51,14,-50,14,-49,17,-45,20,-43,23,-39,0,0,0,0,0,0,0,0,0,0
