pc_time,esp_time,rssi,channel,csi_len,cs0,cs1,cs2,cs3,cs4,cs5,cs6,cs7,cs8,cs9,cs10,cs11,cs12,cs13,cs14,cs15,cs16,cs17,cs18,cs19,cs20,cs21,cs22,cs23,cs24,cs25,cs26,cs27,cs28,cs29,cs30,cs31,cs32,cs33,cs34,cs35,cs36,cs37,cs38,cs39,cs40,cs41,cs42,cs43,cs44,cs45,cs46,cs47,cs48,cs49,cs50,cs51,cs52,cs53,cs54,cs55,cs56,cs57,cs58,cs59,cs60,cs61,cs62,cs63,cs64,cs65,cs66,cs67,cs68,cs69,cs70,cs71,cs72,cs73,cs74,cs75,cs76,cs77,cs78,cs79,cs80,cs81,cs82,cs83,cs84,cs85,cs86,cs87,cs88,cs89,cs90,cs91,cs92,cs93,cs94,cs95,cs96,cs97,cs98,cs99,cs100,cs101,cs102,cs103,cs104,cs105,cs106,cs107,cs108,cs109,cs110,cs111,cs112,cs113,cs114,cs115,cs116,cs117,cs118,cs119,cs120,cs121,cs122,cs123,cs124,cs125,cs126,cs127,cs128,cs129,cs130,cs131,cs132,cs133,cs134,cs135,cs136,cs137,cs138,cs139,cs140,cs141,cs142,cs143,cs144,cs145,cs146,cs147,cs148,cs149,cs150,cs151,cs152,cs153,cs154,cs155,cs156,cs157,cs158,cs159,cs160,cs161,cs162,cs163,cs164,cs165,cs166,cs167,cs168,cs169,cs170,cs171,cs172,cs173,cs174,cs175,cs176,cs177,cs178,cs179,cs180,cs181,cs182,cs183,cs184,cs185,cs186,cs187,cs188,cs189,cs190,cs191,cs192,cs193,cs194,cs195,cs196,cs197,cs198,cs199,cs200,cs201,cs202,cs203,cs204,cs205,cs206,cs207,cs208,cs209,cs210,cs211,cs212,cs213,cs214,cs215,cs216,cs217,cs218,cs219,cs220,cs221,cs222,cs223,cs224,cs225,cs226,cs227,cs228,cs229,cs230,cs231,cs232,cs233,cs234,cs235,cs236,cs237,cs238,cs239,cs240,cs241,cs242,cs243,cs244,cs245,cs246,cs247,cs248,cs249,cs250,cs251,cs252,cs253,cs254,cs255
2026-07-09T12:02:36.329,1697423,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-3,-3,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-5,-3,-5,-4,-5,-3,-5,-4,-6,-4,-6,-4,-7,-4,-7,-3,-7,-3,-7,-3,-7,-3,-8,-3,-8,-3,-8,-3,-9,-3,-9,-3,-9,-3,-9,-2,-9,0,0,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-3,-9,-2,-9,-3,-9,-3,-10,-3,-9,-3,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-11,-4,-11,-5,-11,-5,-11,-5,-11,-5,-11,-5,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,22,-62,24,-60,22,-61,22,-62,24,-57,22,-57,25,-55,24,-54,24,-52,25,-52,26,-51,26,-49,27,-46,28,-46,29,-45,33,-42,30,-40,33,-40,33,-40,36,-39,36,-38,38,-35,40,-36,39,-35,42,-35,43,-36,43,-36,44,-33,45,-38,47,-37,46,-39,47,-37,50,-39,46,-43,48,-39,47,-43,46,-44,45,-44,44,-45,41,-46,40,-46,38,-43,37,-45,34,-44,33,-46,33,-44,30,-46,27,-45,26,-46,24,-47,23,-46,18,-45,18,-44,17,-44,12,-44,9,-43,5,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.350,1697446,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,4,-1,4,-1,4,-2,4,-2,4,-2,4,-2,4,-3,5,-3,5,-3,5,-3,5,-3,5,-3,5,-4,6,-4,6,-5,6,-5,6,-5,6,-5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-7,6,0,0,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-6,6,-7,6,-7,7,-6,7,-6,7,-6,7,-6,7,-6,8,-6,8,-6,8,-6,8,-7,8,-6,9,-7,9,-6,9,-6,9,-6,10,-7,10,-7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,44,50,43,47,42,47,45,46,42,42,42,43,42,41,42,40,43,36,42,37,42,37,43,34,42,34,44,32,44,30,44,30,44,24,45,24,47,23,50,22,49,20,51,18,49,19,49,21,51,18,53,17,55,16,54,18,57,17,58,17,58,20,59,17,58,19,61,23,57,21,56,25,55,25,55,27,55,27,54,31,52,30,49,28,47,29,45,31,47,31,43,31,43,33,40,31,37,34,35,36,32,36,31,35,28,36,25,38,23,38,19,39,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.372,1697464,-45,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,-4,0,-4,0,-4,0,-5,0,-5,1,-5,1,-5,1,-5,1,-5,2,-5,2,-6,2,-6,2,-6,2,-6,3,-6,3,-6,3,-6,3,-6,4,-6,4,-6,4,-6,4,-7,4,-7,5,-7,4,-6,0,0,5,-6,5,-7,5,-6,5,-6,5,-6,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-7,5,-8,4,-8,4,-8,4,-8,4,-8,4,-9,4,-9,4,-9,4,-9,4,-9,5,-10,4,-10,5,-10,5,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,-1,-8,-1,-8,0,-8,-1,-8,0,-9,1,-9,1,-9,1,-11,1,-9,2,-11,2,-10,3,-10,4,-11,3,-12,3,-13,4,-13,6,-12,6,-12,5,-13,6,-13,7,-12,7,-13,6,-14,9,-13,9,-13,9,-13,8,-13,0,0,9,-13,10,-14,9,-14,9,-13,8,-13,9,-14,9,-14,9,-14,9,-15,9,-13,9,-14,8,-14,8,-15,8,-15,8,-16,8,-16,7,-18,7,-18,9,-17,8,-18,9,-19,8,-19,8,-19,7,-20,7,-20,6,-19,10,-20,9,-21,0,0,0,0,0,0
2026-07-09T12:02:36.396,1697484,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-1,-5,0,-5,0,-5,0,-5,1,-5,1,-5,1,-6,1,-6,1,-6,1,-6,2,-6,2,-6,2,-7,2,-7,3,-7,3,-7,3,-7,4,-7,4,-7,4,-7,4,-7,4,-7,4,-7,5,-7,5,-7,0,0,5,-8,5,-7,5,-7,5,-7,5,-7,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,4,-8,4,-9,4,-9,4,-9,5,-9,4,-9,4,-10,4,-10,4,-10,4,-11,4,-11,4,-10,4,-11,5,-11,4,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-59,-31,-54,-33,-57,-34,-54,-35,-53,-34,-54,-34,-49,-36,-51,-34,-45,-36,-47,-32,-46,-34,-45,-36,-45,-32,-40,-37,-39,-37,-39,-36,-38,-39,-36,-42,-34,-41,-30,-47,-33,-43,-28,-46,-32,-45,-29,-44,-31,-48,-29,-48,-28,-51,-27,-52,-29,-53,-31,-58,-29,-59,-32,-51,-28,-55,-32,-53,-30,-53,-33,-52,-34,-50,-38,-49,-39,-51,-41,-46,-39,-47,-37,-43,-42,-43,-40,-44,-42,-39,-38,-40,-41,-37,-38,-34,-42,-32,-40,-28,-44,-25,-42,-24,-44,-20,-39,-19,-40,-16,-43,-13,-44,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.421,1697512,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,1,4,1,4,1,4,1,4,1,4,1,5,1,5,0,5,1,6,0,6,0,6,0,6,0,7,0,7,-1,7,0,7,0,8,-1,7,-1,8,-1,8,-1,8,-2,8,-2,8,0,0,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-1,8,-2,8,-1,9,-1,9,-1,9,-1,9,-1,9,-1,9,-1,10,-1,10,0,10,0,10,0,10,0,10,0,11,0,11,0,11,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-11,66,-14,60,-13,62,-12,65,-16,56,-14,60,-15,51,-14,57,-15,52,-16,53,-18,52,-19,50,-20,49,-22,48,-21,46,-24,45,-26,43,-27,40,-26,45,-30,42,-28,44,-32,38,-33,38,-35,40,-36,39,-36,43,-40,41,-40,40,-38,43,-42,44,-41,44,-40,46,-43,41,-38,50,-42,43,-38,48,-38,49,-39,49,-37,48,-36,52,-35,51,-32,47,-31,47,-28,47,-25,52,-25,45,-21,50,-22,46,-19,47,-17,47,-16,46,-13,45,-11,45,-10,45,-6,45,-2,43,0,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.449,1697528,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-5,-4,-5,-3,-5,-3,-6,-3,-6,-3,-6,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-2,-9,-2,-9,-2,-9,0,0,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-3,-9,-4,-9,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-5,-9,-5,-10,-5,-10,-6,-9,-6,-9,-6,-10,-7,-9,-7,-11,-6,-11,-6,-10,-6,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,50,-44,51,-38,48,-39,52,-40,53,-35,45,-37,52,-32,46,-32,50,-32,46,-30,51,-25,48,-23,48,-25,52,-25,49,-25,47,-21,47,-17,47,-13,47,-16,54,-12,50,-11,52,-9,51,-4,53,-4,54,-1,54,-5,60,-5,59,-7,58,-5,58,-6,59,-2,56,-3,65,-2,58,-2,64,-6,60,-3,61,-3,61,-5,63,-7,59,-13,64,-15,59,-17,56,-14,54,-13,49,-17,55,-15,49,-17,53,-19,46,-19,48,-18,47,-20,47,-20,42,-26,42,-28,37,-30,32,-31,30,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.471,1697551,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-4,2,-4,1,-5,1,-5,1,-5,1,-5,1,-6,1,-6,1,-6,1,-6,0,-7,0,-7,0,-7,0,-7,0,-8,0,-8,-1,-8,-1,-8,-1,-9,-1,-9,-1,-9,-2,-9,-1,-9,-2,-9,-2,-9,-2,0,0,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-2,-10,-2,-9,-2,-10,-2,-10,-1,-10,-1,-10,-2,-10,-1,-10,-1,-11,-1,-11,-1,-11,-1,-11,-1,-11,-1,-12,0,-11,0,-12,-1,-12,-1,-12,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,63,14,68,13,62,12,65,14,65,10,57,15,63,13,55,15,60,17,53,16,54,20,51,20,50,22,51,20,48,23,48,25,48,24,49,26,45,29,46,28,44,29,45,31,41,32,43,35,42,37,42,39,45,39,47,37,42,41,44,40,45,39,45,41,49,37,47,41,51,36,48,37,53,38,51,34,52,33,51,32,54,29,52,28,51,23,54,21,49,23,55,18,49,16,52,16,47,15,48,14,49,12,49,8,46,6,46,2,45,-1,46,-5,43,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.495,1697574,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,-3,3,-3,3,-3,4,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,5,-2,6,-2,6,-2,6,-2,7,-2,7,-2,7,-2,7,-1,7,-1,8,-1,8,-1,8,-1,8,-1,8,0,8,-1,0,0,8,0,8,0,8,0,9,-1,8,0,9,0,9,0,9,-1,8,-1,9,-1,9,-1,9,-1,9,-1,9,-2,10,-2,9,-2,10,-2,10,-2,10,-2,10,-2,10,-3,10,-3,11,-3,11,-3,11,-3,11,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-68,-4,-68,-6,-67,-2,-64,-4,-65,-5,-62,-6,-62,-8,-60,-8,-59,-9,-56,-10,-58,-9,-54,-11,-56,-13,-54,-14,-52,-18,-52,-16,-51,-21,-51,-19,-50,-24,-48,-23,-49,-25,-47,-28,-49,-26,-51,-23,-49,-29,-49,-30,-48,-33,-50,-34,-48,-33,-50,-36,-50,-33,-52,-34,-50,-33,-54,-33,-56,-32,-55,-29,-57,-27,-57,-25,-58,-24,-57,-23,-56,-24,-55,-21,-56,-20,-55,-18,-55,-19,-55,-14,-53,-11,-54,-11,-52,-7,-52,-7,-51,-1,-50,-1,-49,0,-48,3,-48,6,-46,9,-43,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.522,1697599,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,2,-4,2,-4,2,-4,3,-4,3,-4,3,-4,3,-4,4,-4,4,-4,4,-4,5,-4,5,-4,5,-4,5,-4,6,-4,6,-4,6,-4,7,-4,7,-4,7,-4,7,-4,7,-4,7,-4,8,-3,8,-4,0,0,8,-4,8,-4,8,-3,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-4,8,-5,8,-5,8,-5,8,-5,8,-5,8,-6,8,-6,9,-6,9,-6,9,-7,9,-7,9,-7,9,-7,9,-7,9,-7,9,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-47,-46,-54,-43,-45,-45,-48,-45,-48,-41,-43,-46,-46,-39,-40,-43,-44,-42,-37,-45,-37,-46,-35,-45,-32,-46,-34,-44,-32,-45,-28,-44,-31,-46,-27,-44,-25,-51,-25,-47,-20,-51,-22,-49,-18,-52,-18,-50,-17,-54,-17,-57,-16,-56,-20,-54,-18,-59,-17,-57,-17,-57,-17,-62,-18,-54,-18,-63,-22,-56,-19,-58,-22,-59,-21,-58,-23,-58,-23,-60,-27,-53,-30,-50,-26,-50,-30,-45,-28,-52,-31,-42,-28,-45,-33,-41,-30,-42,-31,-40,-32,-37,-32,-34,-33,-34,-37,-28,-38,-26,-36,-21,-37,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.552,1697615,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-3,-4,-3,-4,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-2,-6,-3,-6,-3,-6,-3,-6,-3,-7,-3,-7,-2,-8,-2,-7,-2,-8,-1,-8,-2,-9,-1,-8,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,0,0,-9,0,-9,0,-10,0,-9,0,-10,0,-10,0,-10,0,-10,0,-10,-1,-9,-1,-10,-2,-10,-2,-11,-2,-11,-1,-10,-1,-11,-2,-10,-2,-11,-2,-11,-2,-11,-2,-11,-2,-12,-3,-11,-3,-12,-3,-12,-3,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-15,-63,-14,-70,-14,-63,-15,-57,-13,-65,-14,-56,-10,-63,-11,-54,-10,-60,-9,-57,-6,-56,-3,-56,-6,-50,-1,-54,-1,-56,3,-52,4,-51,5,-56,8,-50,6,-60,10,-50,8,-56,14,-53,15,-53,14,-53,16,-52,17,-55,16,-57,18,-59,17,-59,19,-64,21,-56,17,-66,19,-56,13,-62,16,-60,14,-60,13,-61,13,-63,12,-58,7,-60,6,-60,4,-57,4,-61,3,-52,-1,-60,-4,-49,-2,-54,-3,-53,-5,-49,-7,-52,-8,-47,-10,-42,-11,-42,-14,-43,-19,-41,-20,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.578,1697644,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,2,3,2,4,2,3,2,3,3,3,3,4,3,4,4,4,4,4,4,4,5,4,5,4,5,4,5,4,5,4,6,4,6,4,6,3,7,4,7,3,7,3,7,3,7,3,7,0,0,3,7,4,7,3,7,4,7,4,7,4,8,4,8,4,7,4,7,4,8,5,8,4,7,5,7,5,7,6,7,5,7,6,8,6,8,6,8,6,8,6,8,7,8,7,8,7,8,7,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-56,35,-60,31,-56,33,-55,34,-55,30,-52,31,-57,26,-50,27,-55,26,-48,25,-52,22,-52,22,-50,19,-53,19,-51,17,-51,15,-51,13,-50,9,-48,12,-56,9,-51,7,-55,4,-53,2,-55,0,-55,1,-54,2,-61,0,-61,0,-58,3,-62,1,-59,0,-58,3,-66,3,-58,4,-66,6,-59,4,-65,6,-62,6,-63,9,-59,14,-63,13,-61,15,-57,14,-55,14,-52,19,-57,15,-50,18,-53,19,-48,22,-49,22,-45,24,-45,24,-42,27,-41,28,-37,32,-30,31,-30,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.603,1697661,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-4,-2,-4,-3,-4,-3,-5,-3,-4,-3,-5,-4,-5,-4,-5,-4,-5,-5,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-5,-6,-5,-6,-5,-7,-5,-7,-6,-7,-5,-7,-5,-7,-5,-8,-5,-8,-4,-8,-5,-8,0,0,-5,-8,-5,-8,-5,-8,-5,-9,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-7,-8,-8,-8,-7,-8,-8,-9,-8,-8,-8,-8,-9,-8,-9,-8,-10,-8,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,63,-17,65,-10,61,-13,62,-13,64,-9,56,-10,64,-9,56,-8,61,-8,53,-4,57,-2,55,-2,54,1,55,-1,54,1,54,5,52,5,51,8,47,11,55,10,50,12,53,14,49,19,52,19,48,22,49,22,55,21,55,21,52,19,56,20,54,21,53,22,60,20,54,24,61,18,57,22,58,24,60,21,58,17,58,14,62,11,59,10,57,9,57,9,52,6,57,5,50,4,56,2,51,1,50,1,50,-2,48,-3,48,-8,48,-11,45,-13,42,-16,39,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.627,1697685,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,0,-4,0,-5,0,-5,0,-5,1,-5,1,-5,1,-5,1,-6,1,-6,2,-6,2,-6,2,-6,2,-6,2,-6,3,-7,3,-7,3,-7,4,-7,4,-7,4,-7,4,-7,5,-7,5,-7,5,-7,5,-7,0,0,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-8,5,-7,5,-8,5,-8,4,-8,5,-8,4,-8,5,-9,5,-9,5,-9,5,-10,5,-10,5,-10,5,-10,5,-10,5,-11,5,-11,5,-11,5,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-19,-67,-22,-60,-20,-61,-17,-64,-18,-58,-17,-61,-17,-56,-16,-58,-15,-54,-12,-56,-10,-55,-8,-55,-7,-55,-6,-54,-5,-55,-2,-53,-2,-53,0,-50,2,-55,4,-51,5,-56,7,-52,10,-53,11,-52,10,-52,12,-57,14,-56,11,-56,15,-60,15,-59,14,-58,13,-61,16,-57,14,-65,13,-57,10,-60,10,-62,10,-61,8,-61,9,-64,6,-60,2,-58,1,-58,1,-52,-2,-59,-3,-53,-4,-54,-6,-51,-6,-51,-8,-51,-9,-49,-11,-47,-12,-46,-16,-42,-18,-42,-21,-37,-22,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.654,1697702,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-4,2,-5,1,-5,1,-5,1,-5,1,-5,1,-6,1,-6,1,-6,0,-7,0,-7,0,-7,0,-7,0,-8,0,-8,0,-8,-1,-8,-1,-8,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,0,0,-9,-2,-9,-2,-9,-2,-10,-2,-9,-2,-9,-2,-10,-2,-9,-2,-10,-2,-10,-2,-10,-1,-10,-1,-10,-1,-10,-1,-11,-1,-10,-1,-11,-1,-11,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,0,-12,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,66,4,66,0,63,4,64,5,62,5,60,7,61,7,58,8,57,5,55,8,55,9,54,12,50,16,50,18,49,18,49,22,48,21,49,22,46,23,47,23,45,30,47,27,47,26,47,29,50,32,44,34,49,35,44,35,48,37,47,35,52,35,48,34,52,36,52,34,53,28,56,29,58,28,57,26,55,27,54,26,54,24,51,24,52,20,54,19,52,16,53,14,51,13,49,8,50,6,50,5,50,3,48,2,45,1,46,-1,45,-7,45,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.678,1697725,-45,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-2,5,-2,6,-3,5,-3,6,-4,6,-4,6,-4,6,-4,6,-5,7,-6,7,-6,7,-6,7,-7,7,-7,7,-7,7,-8,7,-8,8,-8,8,-9,8,-9,7,-9,8,-10,8,-10,8,-10,7,-10,7,0,0,-11,7,-11,8,-10,7,-11,8,-10,8,-11,8,-11,8,-10,8,-10,8,-10,9,-10,9,-10,9,-10,9,-10,10,-10,10,-10,10,-10,11,-10,11,-10,12,-10,12,-10,12,-10,13,-10,13,-11,13,-11,13,-11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-1,22,-5,22,-6,22,-9,23,-10,24,-11,25,-13,25,-13,26,-15,26,-16,27,-17,28,-20,29,-22,29,-23,30,-24,31,-24,32,-28,32,-28,32,-30,33,-31,33,-33,33,-34,33,-35,33,-37,33,-38,32,-38,32,-39,32,0,0,-40,32,-40,33,-40,33,-41,33,-40,34,-40,34,-40,35,-39,35,-40,37,-40,37,-40,39,-38,39,-39,40,-38,41,-37,43,-38,44,-39,46,-37,47,-38,49,-37,50,-38,51,-38,53,-38,53,-40,54,-40,55,-40,56,-38,59,-40,60,0,0,0,0,0,0
2026-07-09T12:02:36.708,1697749,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,-1,4,-1,5,-1,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-3,6,-3,6,-3,6,-4,7,-4,6,-4,7,-4,7,-5,7,-5,7,-5,7,-5,7,-5,7,-5,7,0,0,-6,7,-5,7,-6,7,-6,7,-6,7,-6,7,-6,7,-5,7,-6,7,-5,8,-5,8,-5,8,-5,8,-5,9,-5,8,-5,9,-5,9,-5,9,-5,9,-5,9,-5,10,-5,10,-5,10,-5,11,-5,11,-5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,57,20,65,22,60,24,56,18,60,20,55,18,60,17,53,15,60,14,56,14,55,12,54,10,51,7,53,5,55,3,51,1,49,0,54,-1,51,0,58,-5,51,-3,56,-8,53,-8,52,-6,54,-10,54,-12,57,-12,56,-15,58,-15,58,-14,62,-14,57,-11,64,-13,57,-12,63,-8,60,-8,61,-6,61,-7,60,-5,59,-4,60,-3,58,-1,55,-1,58,2,53,6,58,5,49,6,53,8,50,9,47,10,48,11,43,15,42,14,43,17,41,20,37,23,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.733,1697770,-47,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,-5,-1,-5,-1,-5,-1,-5,-1,-6,-1,-5,-1,-6,0,-6,-1,-6,0,-7,0,-7,0,-7,0,-7,0,-8,1,-8,1,-8,2,-8,1,-8,1,-8,2,-9,2,-9,2,-8,2,-9,3,-9,2,-9,0,0,3,-9,3,-9,3,-9,3,-8,3,-9,3,-9,3,-9,2,-9,3,-10,2,-9,2,-10,2,-10,2,-10,2,-11,2,-10,2,-11,2,-10,1,-11,1,-11,1,-11,1,-12,1,-12,1,-12,1,-12,1,-12,1,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-47,-46,-42,-52,-46,-49,-40,-45,-40,-52,-44,-43,-36,-52,-41,-43,-34,-51,-36,-45,-32,-50,-32,-48,-30,-45,-23,-46,-26,-48,-26,-47,-22,-51,-21,-53,-20,-46,-17,-57,-19,-47,-15,-54,-14,-52,-11,-54,-12,-54,-11,-52,-10,-56,-9,-57,-11,-61,-12,-63,-10,-68,-12,-55,-12,-66,-15,-56,-12,-62,-14,-60,-13,-61,-16,-61,-15,-62,-20,-54,-19,-55,-22,-56,-23,-54,-22,-58,-25,-45,-25,-53,-30,-42,-23,-46,-27,-44,-28,-41,-29,-41,-30,-39,-32,-33,-28,-31,-31,-30,-35,-27,-37,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.754,1697789,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,4,-1,4,-1,4,-1,4,-1,5,-2,5,-2,5,-2,5,-2,5,-3,5,-3,5,-3,6,-3,6,-4,6,-4,6,-4,6,-4,6,-5,7,-5,6,-5,6,-5,6,-5,6,-6,6,-6,6,-6,6,0,0,-6,6,-6,6,-6,7,-6,7,-6,7,-6,6,-6,7,-6,7,-6,7,-6,7,-6,8,-6,8,-5,8,-6,8,-6,8,-6,9,-6,8,-6,9,-6,9,-6,9,-6,9,-6,9,-6,10,-6,10,-6,10,-6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,67,11,65,10,64,10,63,7,60,8,60,8,58,7,57,7,57,4,56,1,56,0,54,-1,55,-3,54,-6,54,-7,50,-8,50,-8,50,-9,53,-12,51,-13,50,-15,50,-16,51,-19,51,-21,51,-21,53,-23,54,-23,52,-25,55,-25,54,-24,56,-23,59,-21,56,-22,60,-23,58,-20,59,-19,58,-19,59,-18,58,-15,60,-14,59,-13,57,-11,55,-9,53,-7,57,-4,52,-3,53,-4,53,-1,52,0,51,0,49,2,48,7,46,9,44,11,44,14,39,15,0,0,0,0,0,0,0,0,0,0
2026-07-09T12:02:36.783,1697812,-48,1,256,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-2,-4,-2,-5,-2,-5,-2,-5,-2,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-7,0,-7,-1,-7,0,-7,0,-7,0,-8,1,-8,1,-8,1,-8,1,-9,1,-9,1,-9,2,-9,2,-9,2,-9,2,-9,0,0,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-9,2,-10,2,-10,1,-9,1,-10,1,-10,1,-11,1,-10,1,-11,1,-11,1,-11,1,-11,1,-11,1,-12,0,-12,0,-12,1,-12,1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-18,-61,-18,-63,-16,-61,-19,-61,-15,-61,-13,-58,-11,-57,-11,-56,-11,-56,-9,-55,-10,-55,-9,-53,-7,-50,-5,-54,-2,-54,0,-51,1,-50,4,-51,3,-51,7,-54,8,-51,8,-53,13,-52,9,-52,9,-53,12,-53,15,-53,16,-53,18,-56,17,-58,16,-61,16,-57,17,-58,15,-58,14,-59,14,-60,10,-61,7,-60,7,-60,7,-59,5,-59,5,-56,5,-57,3,-56,1,-53,-1,-54,-2,-53,-4,-52,-6,-49,-8,-50,-12,-47,-13,-45,-12,-42,-14,-43,-16,-40,-18,-39,-21,0,0,0,0,0,0,0,0,0,0
