sample,csi_mean,csi_std,csi_energy,zero_fraction
288,29.741865508258343,28.077452223122677,1672.921887253064,0.1484375
289,29.162657663226128,26.77175565839528,1567.187503015341,0.1484375
290,29.337984662503004,26.638666860239503,1570.335916148084,0.1484375
291,30.124769873917103,27.978754889624984,1690.3124851301775,0.1484375
292,28.87302526086569,26.873342613314023,1555.8281309271474,0.1484375
293,29.551596146076918,26.87848886903754,1595.7499986638031,0.1484375
294,29.54439104348421,27.86722252091582,1649.453133160548,0.1484375
295,29.493804931640625,27.108114071343124,1604.73437785062,0.1484375
296,29.685597505420446,27.009251520439786,1610.7343669482034,0.1484375
297,29.69811299443245,27.05879440133163,1614.1562698836137,0.1484375
298,29.32939086481929,27.660287792463883,1625.3046892632715,0.1484375
299,30.048827819526196,27.384230672970258,1652.8281428779765,0.1484375
300,29.683274015784264,28.219510126394837,1677.4375080698342,0.1484375
301,29.84545250236988,28.17466003325718,1684.5625030608358,0.1484375
302,29.01879645511508,27.038082039075345,1573.1484280551683,0.1484375
303,5.056810364127159,6.412189160061542,66.68750088315457,0.59375
304,29.94132401794195,27.475442087632214,1651.3828018582192,0.1484375
305,29.54025537520647,27.257565358879855,1615.6015569260219,0.1484375
306,29.583238627761602,27.255660881294553,1618.0390577832163,0.1484375
307,29.771037239581347,27.894993522127105,1664.4453219200523,0.1484375
308,29.902271043509245,28.083905761655043,1682.8515763890127,0.1484375
309,29.720580108463764,27.929032347705625,1663.3437298627994,0.1484375
310,30.146818984299898,28.268200336711985,1707.9218451486283,0.1484375
311,29.700086038559675,27.858574845137625,1658.195303099982,0.1484375
312,29.446104642003775,27.385506499493463,1617.039044821635,0.1484375
313,30.09025391191244,28.166193473484437,1698.7578352691194,0.1484375
314,30.093104228377342,27.351995158541506,1653.7265612528604,0.1484375
315,29.372383765876293,27.576834894509272,1623.2187508889374,0.1484375
316,30.203792814165354,28.426378902685382,1720.3281178800632,0.1484375
317,29.645240169018507,27.79577388548879,1651.445310572009,0.1484375
318,29.90422172099352,28.42196031846418,1702.070305082693,0.1484375
319,29.346228133887053,27.179561874621346,1599.929689382514,0.1484375
320,30.258007936179638,28.050593287521195,1702.3828280478392,0.1484375
321,30.39893739297986,28.819723655705346,1754.6718662135315,0.1484375
322,29.582222655415535,27.258482858792295,1618.1327849976535,0.1484375
323,29.825887452811003,27.717365535297258,1657.835914565033,0.1484375
324,29.68134380877018,27.04095280582451,1612.1952989412484,0.1484375
325,30.063011839985847,28.104653623631545,1693.6562361954352,0.1484375
326,29.57431484758854,27.901342471135678,1653.1250103958955,0.1484375
327,29.454874735325575,27.115857618687464,1602.859380070652,0.1484375
328,29.962118603289127,27.494707678059623,1653.6875014995153,0.1484375
329,29.534567415714264,28.04959291215878,1659.0703349711987,0.1484375
330,29.320346511900425,27.491136499064506,1615.445305588108,0.1484375
331,29.69400665536523,27.46888052945554,1636.273428790376,0.1484375
332,29.39513685554266,26.663340632200182,1575.0078044248198,0.1484375
333,29.650744814425707,27.761775154752804,1649.882827793243,0.1484375
334,29.893061757087708,27.11604392465236,1628.8749793367356,0.1484375
335,29.324115965515375,27.10314731182106,1594.4843713652667,0.1484375
336,29.79771902039647,27.92488274955661,1667.703135394982,0.1484375
337,29.769443906843662,27.81760681009267,1660.0390391636251,0.1484375
338,29.120644509792328,27.54931234083013,1606.9765471183134,0.1484375
339,29.72247313335538,27.170260177471448,1621.6484472745233,0.1484375
340,29.733933065086603,27.512118184736565,1641.0234225299628,0.1484375
341,30.111588694155216,27.781992191365187,1678.5468638070524,0.1484375
342,29.374412298202515,26.843064913343223,1583.406231806749,0.1484375
343,29.81889884918928,27.94059788570623,1669.843738788913,0.1484375
344,29.497482497245073,27.783483889582662,1642.0234507179787,0.1484375
345,30.082429472357035,28.17288576327513,1698.6640551898854,0.1484375
346,29.40038489922881,26.760515313369407,1580.50781205988,0.1484375
347,29.572091329842806,27.302830167383544,1619.953120769553,0.1484375
348,28.995270173996687,27.045983699938557,1572.210926760404,0.1484375
349,30.47251956909895,28.02614104697481,1714.0390308740448,0.1484375
350,29.441858664155006,27.12538159007893,1602.6093680074723,0.1484375
351,29.221389081329107,26.750311982139568,1569.4687709842196,0.1484375
352,29.59315090253949,27.104458394312267,1610.4062451894786,0.1484375
353,28.85059490799904,26.842032936752958,1552.8515587231905,0.1484375
354,29.853145696222782,27.34931456132175,1639.1953149340306,0.1484375
355,29.736169461160898,27.32734270864008,1631.0234337383422,0.1484375
356,29.892148304730654,27.40021824654839,1644.312490230495,0.1484375
357,29.594760347157717,27.914520610787232,1655.070300935764,0.1484375
358,29.931703593581915,28.025368186343172,1681.3281419941404,0.1484375
359,30.39074882864952,28.008160737335114,1708.0546822544625,0.1484375
360,29.125325471162796,27.56874563136167,1608.3203194878874,0.1484375
361,29.003125175833702,27.356985402007698,1589.585920250741,0.1484375
362,29.360677793622017,27.716008939453403,1630.2265520327499,0.1484375
363,29.614793486893177,27.437342223239312,1629.8437415464814,0.1484375
364,29.727078139781952,26.95837481588155,1610.4531474422586,0.1484375
365,29.681032586842775,27.337109866482578,1628.2812712733617,0.1484375
366,29.4821092300117,27.08869523761636,1602.9921743268005,0.1484375
367,30.05469111725688,27.547627423942473,1662.156234842067,0.1484375
368,29.501000341027975,27.280580192128593,1614.5390767404915,0.1484375
369,29.604335464537144,26.957383120846185,1603.1171830209344,0.1484375
370,29.524814132601023,28.049694001809545,1658.4999831597877,0.1484375
371,30.03532277047634,28.173508454356956,1695.8671925544174,0.1484375
372,29.41890888288617,27.602162068871053,1627.351550735783,0.1484375
373,29.540546108037233,28.040927979180196,1658.9375062946447,0.1484375
374,29.22677558287978,27.74505015553403,1623.9922191051169,0.1484375
375,29.37571458145976,27.107082812092447,1597.7265457530254,0.1484375
376,29.841450840234756,27.575385165218204,1650.914055260284,0.1484375
377,29.485999267548323,28.07060127260127,1657.3828086112244,0.1484375
378,30.03211274370551,27.522894646746337,1659.437525586537,0.1484375
379,29.542914919555187,27.97371439135194,1655.3125187930073,0.1484375
380,29.51600329950452,27.3243127519913,1617.812518144996,0.1484375
381,29.602167956531048,27.650029807227572,1640.8124960672467,0.1484375
382,29.327340479940176,26.90813488801942,1584.1406227781854,0.1484375
383,29.218661203980446,26.592048207549936,1560.8671904256516,0.1484375
384,29.075605746358633,26.48687338673984,1546.9453113228703,0.1484375
385,30.313671182841063,28.040903392025033,1705.2109236222896,0.1484375
386,29.49932626262307,26.980329570413573,1598.1484336768162,0.1484375
